user_id,business_id,date,review_stars,text,average_stars,user_name,user_review_count,categories,business_name,full_address,city,state,type,latitude,longitude,attributes.Good For.latenight,attributes.Alcohol
KSb3dAElFZyAa9RMUMjnDQ,IRYj1b1-mlXqABVsl9SoqQ,2014-07-21,4.0,"Delicious food, but confusing process. This place was jammed pack, but rightfully so!, nan",4.11,Derek,27,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
KWrKHaLM2Q8OVeJAs88eow,IRYj1b1-mlXqABVsl9SoqQ,2013-06-30,3.0,"I had HIGH expectations when I came but disappointed after trying the food. 

- Carne asada meat tasted way too smoky 
- Carne asada fries are not worth $10! Lacks pico de gallo. Albertos/Albatras/Alertos are way better! 

+ Only meat that was good was abodaba

Tips
*There are different lines for the meat 1) asada 2) adobada 3) lengua, cabeza, etc. 
*Grilled peppers & onions are free, just got to ask for it. 
*You might be able to order some carne asada tacos in the abodaba line (just ask the worker if you can add it to your order), nan",3.85,Cindy,615,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
KYuljD4Tovti3J1pdBnT4g,IRYj1b1-mlXqABVsl9SoqQ,2013-03-21,5.0,"DATE/TIME: Wednesday, August 22, 2012 // 2:15 PM

PRICE: $10-$15/person (Around $2 per taco.)
VALUE: Delicious, cheap, a total win for the taste buds and the wallet.
AMBIANCE: Virtually non-existent. Can get pretty crowded on weekends. You come to a place like this strictly for the food. 
CHANCE OF RETURNING: 100%

___________________________________

My new favorite spot for late night cheap eats on the Strip. If we had one in the Bay Area, I'd definitely be going on a regular basis. The tortillas are hand made and the meat is juicy, tender, and well-flavored. 

Tacos el Gordo is a favorite amongst locals and well-informed tourists alike, and for good reason.

Favorites: Adobada (Spicy Pork), Suadero (Beef Shoulder), Lengua (Beef Tongue), Tripa (Tripe)., nan",3.66,Asha,824,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
K_4RsMh2Jsjr7zLlS6Qieg,IRYj1b1-mlXqABVsl9SoqQ,2013-02-19,5.0,"I've been to Vegas at least 6 times and have missed out on a simple pleasure! This place is amazing! Authentic quick Mexican food from Tijuana Mexico.  My husband and I have eaten there 3 times so far on this trip, yes I said ""so far"". Lol. I do warn that the fries are HUGE. I recommend ordering a small(half the price and size). Yummmmmmm, nan",4.47,Holly,14,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
Kg1_52zizkqYdFmarInILw,IRYj1b1-mlXqABVsl9SoqQ,2014-07-16,2.0,"The lines to order are very confusing and they are slow as hell. I think there overated and the people who wo r ks there aren't friendly at all. Customer's service is terrible., nan",2.55,Martha,12,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
KnlVqvBqANYCZ39y44rRmw,IRYj1b1-mlXqABVsl9SoqQ,2013-08-07,5.0,"Seriously the best taco place in Las Vegas. I've lived here for 8 years and I've never found a place as good as this. Roberto's is all right if you're looking for convenience cause there's one on every corner but if you're something top notch it's this, especially their Tacos de Adobada. 

The only cons are that on certain nights the lines can be super long. I went last Thursday and the line was absurd. My brother and I had to wait 30 minutes and I am not exaggerating. But anyway, it usually shouldn't be like this. If you're looking for quality tacos, this is the place!, nan",3.83,Abby,6,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
Ko_rNRFV28GuWAyM56R4ow,IRYj1b1-mlXqABVsl9SoqQ,2014-07-03,5.0,"I found myself walking by this place late at night on the way back to my hotel and decided to give it a shot.

Simply delicious.  Great place for a casual meal while in Vegas.

Only very minor drawback is that the seating area is a bit on the warm side (it's July), but the tacos were so good I scarfed them in just a few minutes anyway., nan",2.6,Mik,5,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
Ks8Zv1aUy1PapzdX4z8HEQ,IRYj1b1-mlXqABVsl9SoqQ,2011-11-07,4.0,"Im an originary of TJ and I must say...Vegas is the shiz nit, however, havin' a lil' piece of TJ made it a tad bit better this last time around...

Tacos El Gordo has been in Vegas for roughly half a year now.  I dont know how they hadn't thought about settleling in Vegas before, given such a large Mexican population, but I'm glad they did now.

I was thrilled to have some good old fashion Tijuana street tacos after a long nite of drinking and dancing :D  However, the carne asada fries took me by surprise and made my night even better than it had originally been.

I definately plan on coming back to this establishment when I come back to visit., nan",4.13,Yahaira,62,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
KxCu7JpSP7-qV6mRTmtSZQ,IRYj1b1-mlXqABVsl9SoqQ,2012-03-17,5.0,"These tacos are fierce! make sure you get al pastor tacos with todo! they still dont beat the tacos my Abuelita makes! boo yah!, nan",4.5,Juan Diego,16,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
L4pX8XKjXtiHy8GoDv6X1g,IRYj1b1-mlXqABVsl9SoqQ,2012-12-20,4.0,"I guess it is the best taco shop on the Strip. 
Brain and Tripa is so yum! As always., nan",3.68,Natsu,162,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
L8DwsvWPx2t7EoLLhwbcQA,IRYj1b1-mlXqABVsl9SoqQ,2013-11-30,2.0,"Seriously, all tacos!? Don't come looking for a burrito now... Unless, you speak the lingo and ask for Mulas (which is not burrito, but you get the double wrap)! ^___*

But the service was so so painfully slow! And the fact that you have to line up to different lines to get different meats, it really didn't help my dinner time to be any faster. It was so ridiculous that I timed my waiting in lines... it took 1.5 hrs to get all the orders in and by the time I sat down to eat? The first order of carne asada tacos was stone cold. 

I've had comparable if not better meats in NorCal. I am not risking losing 2 hours of my vacay time in line. So, the next time I am in town, if I am inclined for cheap meats, I will look at the rate of line getting shorter before I jump., nan",3.0,Minji,79,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
LCergWV6Lo1Z9t1cpmsJFg,IRYj1b1-mlXqABVsl9SoqQ,2014-09-27,5.0,"Believe the hype!!!! Meat is so juicy the green sauce get EXTRA of that bomb!  the spicy pork is so good I've tried taco y taco & some were saying it's pretty much the same NO! It sure isn't el Gordo is thee best from taste, favor && hey it ain't open late for no reason. I live in Cali & the husband I go to gardena it's called the "" taco truck"" & we love that place we believe el Gordo tops that place. So try it real good !, nan",4.75,Jena,14,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
LEL1_6acicC5d-HFZ02ZLQ,IRYj1b1-mlXqABVsl9SoqQ,2014-01-05,4.0,"Drunk food at it's finest. When you find yourself leaving the Encore at 3am, have a hankering for some recovery food, this is the logical place to swing by. The place was packed. No surprise there, most of the people there were in the same state as we were. Between the three of us, we managed to order enough food to sample a small portion of the menu. I tried to order chicken tacos, but to my surprise, they don't have chicken. I'm not a huge fan of pork, so this left steak tacos for me. My girlfriend had the adobada tacos, grilled jalapenos and we all shared the carne asada fries. The table favorite was the fries. All 3 of us have been talking about them since. I now have a go to place when I'm in the area, those fries are going to haunt me., nan",3.49,Angela,575,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
LFhsyJqH8UPJVEhzYV83jA,IRYj1b1-mlXqABVsl9SoqQ,2012-08-28,5.0,"this is probably the best mexican in Vegas. It was amazing and really authentic... seriously good late night grub, nan",3.6,Joseph,174,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
LJkdEOH9K7d0bW6UwUVX5Q,IRYj1b1-mlXqABVsl9SoqQ,2015-07-07,5.0,"I visit every chance I'm in Vegas. Its that good! But be sure to get there super early., nan",4.7,K,10,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
LK2C6lmjP7OLGgQqUcDOow,IRYj1b1-mlXqABVsl9SoqQ,2013-09-25,5.0,"OMG the best tacos ever.  I'm just waiting for them to open up a location in Norcal.  They will bankrupt Super Taqueria if they opened up shop in Norcal.   The first time I ate here was when I was visiting San Diego and then we accidentally came across this location in Vegas during a limo ride.  Sometimes this place gets really crowded, but its totally worth the wait b/c the tacos are soooo good.  Every time I'm in Vegas or San Diego I make sure to include Tacos El Gordo in my itinerary.   There's just no other place like it.  BTW don't expect 5 star service here.  Its elbow to elbow at times to get to the front of the taco line.  Don't be afraid to call out the fat Mexican dude who's trying to cut in front of you!  If you don't say something and let him get in front of you.....you will regret it because he will be the the one that orders like 30 tacos and holds up the line., nan",4.0,Fuzzy Panda,5,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
LR0JKDJGB-Lrwt_zvvBq7A,IRYj1b1-mlXqABVsl9SoqQ,2014-10-26,5.0,"The best place for carne asada tacos, they have many choices. Worth the wait in line. The employees are friendly.  Order in line and pay in a different makes it quicker., The best place for carne asada tacos, the have many choices. Worth the wait in line.",4.27,Danny,11,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
Les7_9h8xQDZuZbHhjVYkw,IRYj1b1-mlXqABVsl9SoqQ,2014-02-18,5.0,"All that hype and all that talk is definitely worth the 1 hour wait! The BEST tacos I've had in so long. I wouldn't recommend going here if you're a vegetarian, if you wait in that big line for a quesadilla be ready to see the cow brains slowly sizzling in some pot. haha 
And for all you meat lovers don't miss out on these tacos, I had basic Asada tacos and a quesadilla with meat and it was amazing. Great taco spot and reasonably priced!, nan",3.55,Vanessa,204,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
Lez9gtm3i3mjtGPY6wKINQ,IRYj1b1-mlXqABVsl9SoqQ,2014-06-05,4.0,"Early in the morning or late at night - it's always a good time for Tacos El Gordo! I eat a lot of tacos, probably too many tacos, and this place is my gold standard for taco measuring. Great authentic tacos, plus they have free guac (take note, Chipotle) and delicious quesadillas. People literally sit outside of this place waiting for it to open in the morning - it's that good. But don't be fooled, they may open the door but you still have to wait another 40 min or so to get that taco goodness in you because they still have to finish cooking it all so all you can really get when they first open the doors is a drink. It's a tease. Plan accordingly., nan",3.63,Melissa,69,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
LmZ1Cwt5HMBiWv9nXjcHag,IRYj1b1-mlXqABVsl9SoqQ,2012-06-03,4.0,"Excellent stuff. I like the lengua best followed by spicy pork then the carne asada. But they were all great. Their aqua fresca was not very good though, too watery, and dispensed through a soda machine instead of the traditional big glass jar.  Probably best as a late night eat but we ate it for a late breakfast and it hit the spot! The grilled green onions were a real treat., nan",3.61,Henry,742,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
LpvhoMUL9YA2S1VVvhamLA,IRYj1b1-mlXqABVsl9SoqQ,2014-05-03,5.0,"This place has some of the BEST tacos in Vegas! And I've tried pretty much every place in this town! Tacos El Gordo doesn't even compare!! This is my favorite place to get a fantastic taco! They are incredibly packed with flavor and served traditionally but with a great little twist. I don't know how they do it, but they are consistent every time. 

I always order the tacos Al Pastor with everything on it! Thee most incredible flavor in a taco you will ever try! It doesn't matter how packed the place is late at night, they are quick, consistent, and above all very friendly people! Ask for the grilled veggies too!

What else is there to say...THEE BEST TACO JOINT IN VEGAS!!!, nan",3.5,Marlene,20,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
LrniyT_TXdssIxFdH2zjBg,IRYj1b1-mlXqABVsl9SoqQ,2013-03-03,5.0,"Amazing street tacos!!!  I tried one of each - beef, chicken & spicy pork & went back for 2 more pork.  Did I mention they were amazing?  
Order from the cook, then pay at the cashier.  They don't give you much direction or care that you are standing therewith no clue where to order., nan",4.67,Dave,13,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
LsRf1S2bC4tDWsk6UC_PxA,IRYj1b1-mlXqABVsl9SoqQ,2014-04-01,4.0,"This place was a real shit-show when we walked in, but I'm glad we powered through.  It's chaotic and busy and you're in everybody's way while you're waiting in line.  Your patience will be tested if you're an impatient mutha like me... but your patience WILL pay off.  My most important piece of advice to you is to make sure you are in the correct line for the type of food you want... there are labels at the front of each line.

These tacos are tremendous.  They are also very fairly priced, because although they're pretty small - they're also just $2.  I ordered 3 and had wished I ordered 6 (seriously, 6... they're not that big).  Worth a trip to the northern end of the strip for these, just make sure you have some time to wait., nan",3.35,Chad,228,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
Lvj0_B5fJWSLuxGDkXDUgw,IRYj1b1-mlXqABVsl9SoqQ,2012-03-09,2.0,"I tried Tacos El Gordo in anticipation of a great, quick meal through the rave reviews on Yelp. I'm not one for cow tongue, brain, eyeballs, intestines or any other functional organ. So naturally a wait of over 15 minutes in a very confusing system, (half of the menu is ordered in one line and half in the other) I lost my appetite. 

When I finally got my vegetarian quesadilla the only thing I was tasting subconsciously were the cow parts. Egh. 

They do offer some rad flavours in their soda fountain like tamarind, vanilla and some tropical fruits. The prices are also pretty fantastic so I'd recommend this to those who love their meat. It's just not for me., nan",3.31,Roma,439,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
LxO8DYKa_-1km2yJEiRKxA,IRYj1b1-mlXqABVsl9SoqQ,2014-03-11,4.0,"Wow this place was awesome. I sometimes drive past this location and always see a line out the door. I tried each of the tacos and they're all great! Come early!...., nan",3.37,Jimmy,89,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
M2Dsu0Zw2PyJqifOLxq-_g,IRYj1b1-mlXqABVsl9SoqQ,2013-12-02,5.0,"Bottom line - the tacos are awesome. Those that are giving this place a bad review are hating on the furniture (it's a hole-in-wall where you pay $2/taco - what do you expect??) and it not being authentic (we were the only white peeps in here so...). We had both the spicy pulled pork and the carne asada. A few pointers:
- There are a few different lines for a few different things - don't be afraid to ask someone who works there. 
- Lunch/brunch time on Sat or Sun is suicide...come either late night or on an off-meal time. 

I wish this place was near my house., nan",3.35,Sasha,540,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
M2F2C_JXpxH6mn-9ozcKyw,IRYj1b1-mlXqABVsl9SoqQ,2014-02-19,5.0,"Excellent flavor, fast cutting cooks, but long lines. Strategy in standing in line will help speed up the process. Must try when in Vegas..., nan",3.8,Andrew,15,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
M91Q6aVX9r1LKX4oLJ9Umg,IRYj1b1-mlXqABVsl9SoqQ,2012-06-18,2.0,"Sorry to all of the people who rave about this place, but it's exceedingly overhyped. 

I was actually really looking forward to this place and had high expectation for what was popular which was the adobada and carne asada. Since there was 2 lines to order, I told porky to wait in the asada line while I wait in the adobada line. I made the big mistake of trying to make an order to a wab without porky there. I asked for a big adobada fries without cilantro and he replied OK. I waited there for about 10 mins....

My bf already got his order and finally, he asked the wab where my order was in spanish and he replied that I never made an order with him, putting the blame on me, and trying to make me look stupid.. gtfo -_- I finally got my fries and I went up to the cashier. Without realizing it, the cashier girl gave me an attitude and my bf had to defend me telling them that I'm paying for the fries and he's paying for the tacos since I don't know spanish and I didn't understand the situation. how RUDE! I do not appreciate the fact that I was being put down for not understanding any spanish when we are in a country that English is the primary language, especially from people who sound like they don't even have their citizenships!! *slam fists*

In any case, on to the food. I looked at my food and I specifically asked for no cilantro, and of course they would fuck it up by leaving little pieces of it all over our food. I don't mind the cilantro but porky hates it. -1 point there for making me put the effort of playing hide and seek with the cilantros. The carne asada was ok. The meat was tender and juicy but bland. The only thing you could really taste in it was the guacamole since they slapped on a handful of it on the taco. The adobada tacos had no flavor whatsoever. I read that there was some pineapples sliced in it, the sauce was amazing but I did not taste anything on that taco. The best ones I have had was the stomach and the shoulder. I should have fought porky more for the brain, tongue, and head tacos since they were all cooked in the same way as the shoulder and stomach, but I gave in since porky was so adamant about not trying anything else. Never again will I let his closed mind affect my choices in food! Anyways, the fries were awesome! I love the sauce in it and the fries were the thin and crispy ones, not those disgusting steak fries. I just wish I got the carne asada instead because the adobada was flavorless and dry.

Anyways, I really want to like this place because I want to come back and try the other tacos, quesadilla, and tostada but I wouldn't want to come back here by choice because of the rude workers and there's nothing really special about their popular stuff. 2 stars for their stomach and shoulder tacos and fries!, nan",3.69,Rosa,229,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
MFr33kpXqH_vRGDik7dVOw,IRYj1b1-mlXqABVsl9SoqQ,2013-09-02,5.0,"You can't beat this place in food or clientele late at night.  The adobado tacos were awesome.  We fed the entire family of 5 for under $40, and in Vegas that can't be beat.  Amazing food!  This place was entirely packed.  An ambulance pulled up and parked there to eat too, a sure sign that this is good food...  medics don't wait for food that might be bad.  Because there's a good chance we will get a call while we are waiting for food, and why would you wait in line for bad food???  There's a very good tip for everyone..., Adobada taco is hands down my favorite.  Also appears to be the favorite of the rest of Vegas since the line was out the door.  No guac for me, added lime...  Awesome.  Fed 5 people with drinks, stuffed them full for under $40.  Don't miss this on a trip to Vegas.",3.1,Julie,135,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
MIJ1hrDxT9RKGRG2M45bnw,IRYj1b1-mlXqABVsl9SoqQ,2013-09-09,5.0,"It's funny how everyone is pleased, but that one bitch below!  LOL  Well, but then again, it'll be boring if everyone agreed.  You can never please everyone.  I just have to say that this place makes the best, legit Mexican tacos!!!  I've been coming to this branch for years now.  I used to go to the other branches, but this is now my favorite, being on the strip and all.  I'm currently vacationing in Australia right now, and I've been craving and dreaming of their adobada and carne asada tacos.  That'll be the first thing I'm gonna eat, when I get back to my Las Vegas home!  Keep doing what you're doing, coz you're doing it right!  Acknowledge the positive comments, and just ignore the negative.  They're just haters.  At least the good thing is, they won't be back to spoil our fun at Tacos El Gordo!  Much love! Ciao!, nan",4.6,Randy,10,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
MKiMaXbDSPv2SM6al8LOvw,IRYj1b1-mlXqABVsl9SoqQ,2014-01-04,5.0,"Large variety compared to a lot of other Mexican food places! And for a decent price! The menu ranges from $2-$12. The best thing about this place is that they're pretty much ALWAYS open!, nan",3.88,Kiersten,16,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
MO3wqnqHKBqA5cCZBMAGcQ,IRYj1b1-mlXqABVsl9SoqQ,2013-12-30,4.0,"We had Tacos El Gordo last night for dinner.

The environment is hectic. The place was packed with people and there was a lot of confusion over the fact that you had to stand in different lines for different items. They are set up station style. This can be a little problematic if there is only one of you ordering but you want different things which is why the only thing I ordered was 8 
Tacos De Adobada because I ended up in that line. Next time I will make sure there is at least 3 people with me so one person can stand in each line to order a variety.

The tacos were on your typical small duel corn tortillas flash fried in oil. The meat was sliced right onto the shells and then the tacos were dressed with fresh cilantro, red salsa, chopped onions and then a creamy avocado sauce.

Two thumbs up for the tacos. They were delicious and after we ate them I wish I had ordered about 4 more. There is just something about tacos in the west that are truly fantastic and you just cant beat the prices., nan",3.75,Melonie,4,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
MaxSCPwDbkUBV-dVHI-A9g,IRYj1b1-mlXqABVsl9SoqQ,2014-07-30,3.0,"The tacos are amazing but definitely not worth the HOUR plus wait just to order the tacos.   The ordering process is the most chaotic,  crazy thing I've ever seen. They have 3 lines for different meats.   If you want a carne asada taco and an adobado,  you have to go to two different LONG lines!   It's ridiculous.   Mind you,  this was a Tuesday night!  I do have to give credit for the tacos.   They were really good.   Would I eat there again?   I would like to  but I won't just because the ordering process and lines were just to out of control., nan",4.55,Jacqueline,11,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
MeasJiU_5Yqook8-n0eyhw,IRYj1b1-mlXqABVsl9SoqQ,2014-04-09,5.0,"Super great tacos, carne asada and adobada. Homemade tortillas you can watch them making. Prices are awesome for Vegas and quality of food. Absolutely delicious, so glad to have stopped. Will be back as often as I can!!!, nan",4.19,Michelle,37,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
MeatU_NZO4DxC_5KfXnerQ,IRYj1b1-mlXqABVsl9SoqQ,2014-11-03,5.0,"Awesome food quick service. Quality is great I would come back if in vegas. I hope they open some in LA. 4 tacos hit the spot and the Asad fries loook awesome, nan",3.94,R,30,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
MjCt2ibnYKN6DOldrQtVJg,IRYj1b1-mlXqABVsl9SoqQ,2011-07-03,5.0,"Alright! Everyone is a winner when Tacos El Gordo opens up a new location on the strip. Whether you're a tourist, drunk late at night, a poor college student, or just simply looking for a quick and affordable meal. Actually if you're staying at a casino on Tropicana and walking is your means of transportation then.. sorry, sucks to be you, but at least you have Earl of Sandwich at the Planet Hollywood. HOWEVERRR if you're a beast and can walk 4 blocks or so in triple digit heat then you indulge yourself by all means.

Why I love Tacos El Gordo:

1. Corn tortillas that are slightly fried before you get them
2. The asada is cooked when you order it (or at least in my experiences). That deserves a high five.
3. ALL-YOU-CAN-DRINK HORCHATA for $1.40? Don't mind if I do.
4. The spicy pork shawarma (adobada) looking thing, most definitely the star of the establishment. There is a slice of pineapple sitting on top of it, leaking all of its delicious juices into the delicious spicy pork. Plus you get a slice on pineapple added to the taco. 
5. Plenty of meat is given, along with the onions, peppers, and green sauce (I'm not sure if its guacamole or not). 
6. The bathroom is CLEAN! Be honest, you know how most cheap eats don't have the cleanest bathroom.

They also have beef head (Cabeza), beef tongue (lengua), and tripe I believe. No chicken just in case you're wondering. Lastly aside from the tacos they have asada or adobada fries ($10), tortas ($4), and quesadillas ($4). All the essentials to a drunk meal.

Random note: 3 tacos @ $2.00 each plus one drink comes out to be $7.99 after tax, nan",3.95,Kevin,183,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
Mo8mmIel0kw7CS8uz_SYSw,IRYj1b1-mlXqABVsl9SoqQ,2014-07-04,5.0,"Best original mexican tacos in Las Vegas - does not get better then El Gordo's!, nan",4.86,Edgar,7,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
Mtqlned6Ai6vb-Afkv6lyg,IRYj1b1-mlXqABVsl9SoqQ,2014-05-27,1.0,"The worst taco I ever had in life. This place is so dirty!! The service is horrendous : different lines for different items. You get your food first and then you pay. Some people just walk out without paying. Kind of hard to tell who pays and who doesn't because it's so packed with drunks and smelly musty people inside. The lines are out of order--- not worth the wait and $$$. I came back into the room with my friends asking why I reek like onions--- damn you el gordo nasty crap taco!!!!, nan",3.02,Skj,402,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
MuF1JfULuUwed_QqYjQazg,IRYj1b1-mlXqABVsl9SoqQ,2013-06-04,4.0,"This is located right next the Ross, just after Cathedral Way (past the Wynn). You can't miss the hoards of people meandering in and out of here. 

It's fast, cheap and good. It's got this interesting set up of 3 different counters all serving up different things on the menu, although some of the menu items repeat. So you really should know what you want to get before you stand in line somewhere. I was sober and had 4 years of high school Spanish and I was still having a hard time figuring out where to stand and what I wanted to order! 

You will see all sorts of people in all sorts of dress, here, a true testament that affordable good food draws the masses. In the 30mins we sat and ate, I saw suited up limo drivers and casino security, folks in medical scrubs, construction workers, migrant workers, families who look like they just came from a quincinera, UNLVers, clubbers....and us tourist from HI in our slippers looking for a proper taco that doesn't cost $4 each.

At any rate this place is so convenient to the strip and my beloved Guardian Angel Cathedral that it will be a steady freddy everytime I'm in the 702. 

Pros:
-Late hours, cheap, good, easy parking, fast service, good lighting, lots of people around, no brainer for a taco fix
-SPICY PORK. Yup...that's the one. 
-One order carne asada fries can seriously feed 4-6 people. Watching them prepare it was ridiculous! Seriously, a mound of meat and cheese about 3 inches high just dumped on an entire fry basket of fries. WTH! 
-There's a parking lot and lot's of open spaces. 

Cons:
-It's ain't fancy and it ain't fragrance free. So you will walk into a place where smoke from meat being roasted and things being fried is visibly hanging in the air. 
-Seating can be hard to find as it's busy, but turnaround is fast, nan",3.99,Elizabeth,447,"['Mexican', 'Restaurants']",Tacos El Gordo,"3049 S Las Vegas Blvd
The Strip
Las Vegas, NV 89109",Las Vegas,NV,business,36.1314967,-115.1645622,True,none
